content,date,likeCount,media,outlinks,quoteCount,quotedTweet,replyCount,retweetCount,retweetedTweet,url,id,conversationId
@PerezHilton I just woke up and read your tweet. Made my morning!!,2009-11-15 19:05:20,218,0,0,7,0,28,60,0,https://twitter.com/taylorswift13/status/5742844976,5742844976,5733754054
"@brian_mansfield thank you!! Yay!! The show last night was awesome. Onstage, hayleys like a mixture of hardcore and adorable. Hardcorable.",2009-11-02 17:05:25,220,0,0,4,0,5,53,0,https://twitter.com/taylorswift13/status/5367536507,5367536507,5364685919
@yelyahwilliams you're the jennifer's body version of yourself!! SALTY.,2009-11-01 06:09:42,1700,0,0,423,0,61,447,0,https://twitter.com/taylorswift13/status/5332402093,5332402093,5331719403
"@PerezHilton I'm at a shoot and just played that video for everybody, she is so precious! I love little kids' voices!!",2009-10-29 19:44:18,179,0,0,8,0,10,39,0,https://twitter.com/taylorswift13/status/5267312723,5267312723,5267038927
"@juliannehough you are FUN! I love how we walked in wearing white, and walked out with each other's initials painted on our clothes. hahaha",2009-10-25 08:50:49,415,0,0,22,0,21,117,0,https://twitter.com/taylorswift13/status/5143540097,5143540097,5143540097
"@Katyperry knows how to throw a birthday party! I would even go as far as to say it was party-licious. Best EVER. Happy bday, pretty girl!!",2009-10-25 07:36:28,4178,0,0,394,0,221,3294,0,https://twitter.com/taylorswift13/status/5142766424,5142766424,5142766424
@perezhilton see you in a few! Can't wait to see your white outfit! I look kind of like the tooth fairy in mine. Party!!,2009-10-25 02:34:43,252,0,0,10,0,31,41,0,https://twitter.com/taylorswift13/status/5137916986,5137916986,5137916986
@JNCx I love you and I'm thinking of you. Hope you're ok &lt;3,2009-10-25 01:31:27,338,0,0,8,0,22,277,0,https://twitter.com/taylorswift13/status/5136605264,5136605264,5135854946
@therealpickler it's a sandwich with just fluff (marshmallow spread) and peanut butter. Like a sugar sandwich.,2009-10-25 00:21:04,269,0,0,4,0,7,87,0,https://twitter.com/taylorswift13/status/5135165147,5135165147,5135165147
@PerezHilton Thank you! That's such a sweet compliment :) You make me smile. Have a good night!,2009-10-15 06:32:44,182,0,0,4,0,7,37,0,https://twitter.com/taylorswift13/status/4883138353,4883138353,4882936363
"@glorianatheband Hey Rach, where's the footage of me unknowingly pulling your hair in front of 15,000 people? Sorry about that, by the way.",2009-10-13 06:22:43,242,0,0,3,0,10,111,0,https://twitter.com/taylorswift13/status/4829250282,4829250282,4829250282
@therealpickler hid INSIDE my piano and popped out wearing a clown mask while I was playing. End of tour pranks. Excellent night.,2009-10-12 05:27:51,625,0,0,7,0,18,170,0,https://twitter.com/taylorswift13/status/4802539790,4802539790,4802539790
@yelyahwilliams you're coming to Chicago? I'm there now!! Party!!!,2009-10-09 18:37:40,422,0,0,21,0,13,162,0,https://twitter.com/taylorswift13/status/4741389064,4741389064,4741389064
"@aimeemayo, kellie's right. Your book is going to change the world. You tell the best stories, and your life is like a movie. I miss you!",2009-10-08 04:34:17,202,0,0,5,0,22,59,0,https://twitter.com/taylorswift13/status/4701734596,4701734596,4701734596
@niczu and @hsolon I love you. You understand me. These are some of the best snuggly kitten cards ever made. Ever.,2009-10-04 04:17:53,366,0,0,11,0,21,85,0,https://twitter.com/taylorswift13/status/4595833561,4595833561,4595833561
"@yelyahwilliams you should get some ""brand new eyes"" if your current ones aren't working for you. BAHAHAHA. Get it?",2009-10-03 19:14:20,1305,0,0,112,0,92,746,0,https://twitter.com/taylorswift13/status/4585362575,4585362575,4585362575
"@selenagomez I miss youu!! Pretending the hairbrush is a mic and blasting ""Stop and Erase"" in the dressing room.",2009-10-02 20:27:40,2559,0,0,78,0,69,2364,0,https://twitter.com/taylorswift13/status/4562357366,4562357366,4561323705
"@justinbieber I can't wait to see it! The storyline is so sweet, thanks for telling me all about it. Sending you love from Pittsburgh!",2009-10-02 03:48:21,1780,0,0,523,0,887,866,0,https://twitter.com/taylorswift13/status/4544491329,4544491329,4544407549
"@yelyahwilliams yes, and can I borrow your low shoulder t-shirt and forget to give it back to you? I need to find one of those.",2009-09-29 06:36:44,619,0,0,36,0,16,312,0,https://twitter.com/taylorswift13/status/4464612252,4464612252,4464612252
@yelyahwilliams BRAND NEW EYES!!!!!! Downloading. Listening. Loving.,2009-09-29 06:06:10,2631,0,0,287,0,99,1331,0,https://twitter.com/taylorswift13/status/4464232229,4464232229,4464232229
@shella78 and simplyletii I just found your note in my purse from NYC! I love you and hope you're doing great!,2009-09-29 04:21:56,193,0,0,1,0,9,50,0,https://twitter.com/taylorswift13/status/4462613194,4462613194,4462613194
"@XChadballX if you're serious right now, I'm more jealous of you right now than I have ever been jealous of anyone ever.",2009-09-29 04:20:32,192,0,0,11,0,30,56,0,https://twitter.com/taylorswift13/status/4462586530,4462586530,4461627355
@yelyahwilliams I know exactly where you are right now! Eeee!!,2009-09-24 18:43:16,250,0,0,7,0,8,132,0,https://twitter.com/taylorswift13/status/4348482308,4348482308,4348368280
"@ladyantebellum Saskatoon rules! I went antique shopping there. I like to shorten Saskatchewan.. Like ""I got this lamp in Saskatch.""",2009-09-23 22:59:13,290,0,0,13,0,13,76,0,https://twitter.com/taylorswift13/status/4327570893,4327570893,4326335813
"@XChadballX You're still awake jamming out to A*teens, aren't you?",2009-09-23 06:57:39,158,0,0,0,0,3,40,0,https://twitter.com/taylorswift13/status/4310285901,4310285901,4310209168
@CarterJenkins in Nashville :(,2009-09-23 02:48:24,139,0,0,2,0,11,37,0,https://twitter.com/taylorswift13/status/4306038202,4306038202,4305552709
"@xchadballx ""do you want to be a loser, or do you want to be rich and awesome like that guy from maroon 5?""",2009-09-22 09:12:49,293,0,0,22,0,27,93,0,https://twitter.com/taylorswift13/status/4168522838,4168522838,4168522838
@brian_mansfield  The pressure is on!!,2009-09-12 04:40:00,126,0,0,1,0,5,28,0,https://twitter.com/taylorswift13/status/3928312423,3928312423,3927544281
@TheRealJordin Thank you! It's been a pretty wonderful week. And your hair looks excellent in your new video. Nice nails!!! Impressive.,2009-09-10 06:19:45,167,0,0,1,0,5,40,0,https://twitter.com/taylorswift13/status/3882385226,3882385226,3881097771
"@PerezHilton That's one of the sweetest compliments. ""You make my soul smile"". Thank you so much! The sweater is Top Shop. Pandas rule.",2009-09-10 04:35:29,189,0,0,4,0,2,49,0,https://twitter.com/taylorswift13/status/3881001888,3881001888,3879046800
"@owlcity If I was in town, I'd be there! Front row, super-fan style.",2009-09-09 20:55:51,982,0,0,82,0,50,430,0,https://twitter.com/taylorswift13/status/3871381118,3871381118,3871381118
@carterjenkins happy birthday!,2009-09-04 14:35:04,156,0,0,20,0,22,34,0,https://twitter.com/taylorswift13/status/3757814910,3757814910,3757814910
"@ddlovato I think I know what the gift is. You're sending me Nolan in a box, aren't you?? With a little bow around his neck. Mind reader...",2009-09-04 04:34:31,1166,0,0,46,0,59,964,0,https://twitter.com/taylorswift13/status/3750448198,3750448198,3750448198
@ddlovato you rule for quoting breathe yesterday :) I hope its going great up there! Miss you!,2009-09-03 12:35:24,1711,0,0,26,0,40,1967,0,https://twitter.com/taylorswift13/status/3732611429,3732611429,3732611429
@reemtamo I love you. :) :) :) hope you have a perfect night!,2009-09-02 06:07:26,200,0,0,37,0,56,37,0,https://twitter.com/taylorswift13/status/3706303975,3706303975,3706147977
@mskerkyra  thank you!! :) :) you're pretty. Good night!,2009-09-02 06:06:46,143,0,0,5,0,5,42,0,https://twitter.com/taylorswift13/status/3706296402,3706296402,3706157428
"@HelenaKatherine that's really sweet, thank you for saying that. It, in turn, made me smile. :)",2009-09-02 06:05:50,144,0,0,8,0,11,51,0,https://twitter.com/taylorswift13/status/3706285617,3706285617,3706218612
@franiamarquez you should go!!! We'd love to see you!,2009-09-02 06:04:50,133,0,0,2,0,9,30,0,https://twitter.com/taylorswift13/status/3706273406,3706273406,3706157595
@ladyantebellum and @therealpickler look hot on the cma special. Holla #cmatv,2009-09-01 00:41:25,224,0,0,7,0,16,79,0,https://twitter.com/taylorswift13/status/3677674906,3677674906,3677674906
@iamjessiejames we need to hang out !!!,2009-08-30 15:14:37,120,0,0,0,0,2,35,0,https://twitter.com/taylorswift13/status/3646263230,3646263230,3646188992
@danadancerr I love you!!!,2009-08-27 03:23:34,220,0,0,30,0,43,42,0,https://twitter.com/taylorswift13/status/3571767686,3571767686,3571730704
"@iamjessiejames Getting ready, listening to your new song. Loved it from the 1st listen! Can't wait to see you at Madison Square!!",2009-08-26 17:58:01,129,0,0,0,0,6,40,0,https://twitter.com/taylorswift13/status/3561021399,3561021399,3560626979
@johncmayer hahahahahaha I miss you!!,2009-08-25 04:37:31,5434,0,0,1798,0,1807,1515,0,https://twitter.com/taylorswift13/status/3528615340,3528615340,3528330981
"@justinbieber Hey! I'm at V Fest, about to play again tomorrow. London is unforgettable and actually sunny! how are you?",2009-08-23 00:14:46,816,0,0,178,0,268,455,0,https://twitter.com/taylorswift13/status/3481958129,3481958129,3479374556
@PerezHilton That's a first! Thank you for telling me about that. I hope I see his car sometime on the road. Amazing.,2009-08-21 21:53:06,153,0,0,1,0,2,42,0,https://twitter.com/taylorswift13/status/3459244892,3459244892,3457279695
@ladybusiness LOVE your new plate!! You rule. Incredible.,2009-08-21 21:51:17,183,0,0,9,0,32,29,0,https://twitter.com/taylorswift13/status/3459211758,3459211758,3459211758
@CarterJenkins Tell everyone I said hi!!,2009-08-21 15:03:48,191,0,0,15,0,45,46,0,https://twitter.com/taylorswift13/status/3451204120,3451204120,3450943560
"@iamjessiejames Absolutely! About to go antique shopping, I'll think of you if I see anything bohemian, moroccan, or gypsy-art-like. :)",2009-08-20 18:29:53,116,0,0,5,0,2,28,0,https://twitter.com/taylorswift13/status/3431928785,3431928785,3431736534
@AimeeMayo It's on. I can't wait!,2009-08-16 17:26:46,128,0,0,15,0,7,31,0,https://twitter.com/taylorswift13/status/3346848229,3346848229,3345642502
@aimeemayo Thank you! The hershey's kisses..That was my personal favorite. I loved it when he started cracking up. I miss you! How's life?,2009-08-16 15:49:20,191,0,0,8,0,36,46,0,https://twitter.com/taylorswift13/status/3345573133,3345573133,3345573133
@brian_mansfield hahaha I'm glad you liked the prank! It was one of the most hilarious nights of my life.,2009-08-13 21:47:23,129,0,0,2,0,6,43,0,https://twitter.com/taylorswift13/status/3294610780,3294610780,3294610780
@ddlovato I know how you feel. I'm suffering badddd.,2009-08-12 21:15:35,968,0,0,110,0,179,718,0,https://twitter.com/taylorswift13/status/3273155009,3273155009,3273155009
@perezhilton thanks :) i didn't win anything in the rap category..... But there's always next year. Hahahaha,2009-08-10 05:21:58,361,0,0,9,0,17,150,0,https://twitter.com/taylorswift13/status/3220684748,3220684748,3220684748
"@b93dotcom no, I was ace!!!!! :)",2009-08-09 17:52:14,253,0,0,32,0,34,94,0,https://twitter.com/taylorswift13/status/3210766059,3210766059,3210766059
